	sc_id	spot	exp_cor_before	interface_cor_before	mix_cor_before	exp_cor_after	interface_cor_after	mix_cor_after	celltype	UMAP1	UMAP2	st_x	st_y
1413	cell_1245	spot_147	0.9116846169330078	0.41805719818411774	0.8623218750581189	0.9271531670293811	0.5823790714109522	0.8926757574675382	ExcitatoryL2and3	0.89027065	1.6445706	5625	10875
1414	cell_1151	spot_147	0.9116846169330078	0.41805719818411774	0.8623218750581189	0.9271531670293811	0.5823790714109522	0.8926757574675382	ExcitatoryL2and3	0.9031637	1.6319667	5625	10875
1415	cell_1135	spot_147	0.9116846169330078	0.41805719818411774	0.8623218750581189	0.9271531670293811	0.5823790714109522	0.8926757574675382	ExcitatoryL2and3	0.8998665	1.5715892	5625	10875
1416	cell_246	spot_147	0.9116846169330078	0.41805719818411774	0.8623218750581189	0.9271531670293811	0.5823790714109522	0.8926757574675382	ExcitatoryL2and3	1.0987169	1.7096844	5625	10875
1417	cell_1193	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.4293406	4.911209	375	9375
1418	cell_98	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.3455365	4.8723283	375	9375
1419	cell_965	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.6865842	4.7936635	375	9375
1420	cell_0	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.3112123	4.846153	375	9375
1421	cell_99	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.6707094	4.9043417	375	9375
1422	cell_1116	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.6389434	4.922497	375	9375
1423	cell_1302	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.4816937	4.9107447	375	9375
1424	cell_868	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.486947	4.9168553	375	9375
1425	cell_27	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.3296177	4.825763	375	9375
1426	cell_4	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL4	2.0135458	4.8441577	375	9375
1427	cell_138	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL2and3	2.4855692	4.765355	375	9375
1428	cell_1169	spot_12	0.9598441168872013	0.5619948772981079	0.920059192928292	0.9521433619831098	0.9406241657465614	0.950991442359455	ExcitatoryL2and3	2.6208048	4.9457226	375	9375
1429	cell_380	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL6	1.2631094	4.395411	1875	10875
1430	cell_184	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL6	1.5745014	4.6506443	1875	10875
1431	cell_1515	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	Pvalb	1.4584632	4.414091	1875	10875
1432	cell_468	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	Pvalb	0.9631126	4.502853	1875	10875
1433	cell_1168	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.3908308	4.3956084	1875	10875
1434	cell_372	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.5302886	4.2877398	1875	10875
1435	cell_419	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.0667793	4.114054	1875	10875
1436	cell_299	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.2859073	4.256197	1875	10875
1437	cell_623	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.4455669	4.2875905	1875	10875
1438	cell_1086	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	0.9259654	4.4667587	1875	10875
1439	cell_163	spot_52	0.9323754773348889	0.5835356695707584	0.8974914965584758	0.9678495993072072	0.7354166913240326	0.8813488498525898	ExcitatoryL2and3	1.4303938	4.4871783	1875	10875
1440	cell_1149	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.0939243	3.8448286	2625	9375
1441	cell_628	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.4945216	3.9495003	2625	9375
1442	cell_517	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.2023182	3.965035	2625	9375
1443	cell_508	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.106738	4.1411285	2625	9375
1444	cell_549	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.029217	3.7942443	2625	9375
1445	cell_561	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.2536895	3.999665	2625	9375
1446	cell_1393	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL4	2.3321452	3.8936164	2625	9375
1447	cell_1059	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	Endo	1.9743414	3.725533	2625	9375
1448	cell_801	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	Olig	2.2045982	3.973613	2625	9375
1449	cell_1144	spot_69	0.9779551254975131	0.6050788388987903	0.9406674968376408	0.9718882548080292	0.6563314140687403	0.9403325707341004	ExcitatoryL5	2.2929192	3.925273	2625	9375
1450	cell_1287	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL6	8.117799	-0.15802658	7125	2625
1451	cell_1499	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL6	8.040976	-0.2206447	7125	2625
1452	cell_94	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL6	7.930202	-0.16881837	7125	2625
1453	cell_848	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL6	7.922683	-0.15962468	7125	2625
1454	cell_1507	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL6	8.0727005	-0.08892904	7125	2625
1455	cell_1467	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	Olig	8.267608	-0.15343054	7125	2625
1456	cell_1474	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	Olig	8.135213	-0.12446715	7125	2625
1457	cell_396	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	Olig	8.111683	-0.16757123	7125	2625
1458	cell_1490	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL2and3	7.8360295	-0.18652217	7125	2625
1459	cell_506	spot_174	0.9448778172445619	0.6952847199260609	0.9199185075127119	0.9560371102611639	0.7145004300229477	0.9318834422373422	ExcitatoryL2and3	8.122515	-0.19574621	7125	2625
1460	cell_824	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.16239	-0.001068522	6375	3375
1461	cell_374	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.6404376	0.099821605	6375	3375
1462	cell_501	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.546459	0.12024546	6375	3375
1463	cell_94	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.5071573	0.09765151	6375	3375
1464	cell_979	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.6309037	-0.061495863	6375	3375
1465	cell_1348	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.549834	0.14985427	6375	3375
1466	cell_304	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.2768207	0.11013083	6375	3375
1467	cell_1372	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.5798383	0.03960907	6375	3375
1468	cell_986	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	ExcitatoryL6	7.8393016	0.14056467	6375	3375
1469	cell_406	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	Pvalb	7.537667	0.0077620023	6375	3375
1470	cell_903	spot_156	0.9346761299687187	0.6892080562214667	0.9101293225939935	0.9347962687382083	0.7217467641552026	0.9134913182799077	Sst	7.9705834	-0.024337096	6375	3375
1471	cell_2	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL6	5.9897494	4.2579417	375	6375
1472	cell_112	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL6	6.0335712	4.317301	375	6375
1473	cell_83	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL6	6.1015587	4.221706	375	6375
1474	cell_1182	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	Olig	6.229909	4.286696	375	6375
1475	cell_1285	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	Olig	5.930626	4.2741313	375	6375
1476	cell_169	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL5	5.985659	4.2536726	375	6375
1477	cell_45	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL5	5.9020753	4.317798	375	6375
1478	cell_169	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL5	5.9082	4.353513	375	6375
1479	cell_582	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL5	6.044674	4.381964	375	6375
1480	cell_62	spot_8	0.9355987743102553	0.5385318912018839	0.8958920859994182	0.9511542715941231	0.5483929045987358	0.8498793511261616	ExcitatoryL6	5.757409	4.2512	375	6375
1481	cell_144	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	6.961044	4.1278553	375	4875
1482	cell_1454	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	7.4593806	4.0109496	375	4875
1483	cell_252	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	7.4681115	4.020265	375	4875
1484	cell_9	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	7.018679	4.1172123	375	4875
1485	cell_14	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	6.6515903	4.257379	375	4875
1486	cell_344	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	6.9560156	4.1639705	375	4875
1487	cell_152	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL6	6.88979	4.1353893	375	4875
1488	cell_542	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL4	7.210811	4.002871	375	4875
1489	cell_155	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	Olig	6.815079	4.118664	375	4875
1490	cell_1114	spot_6	0.9550846295348562	0.544855030393722	0.9140616696207428	0.9613863110835065	0.5989403602963357	0.9251417160047894	ExcitatoryL5	6.793981	4.199198	375	4875
1491	cell_1095	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.6009326	3.9974582	375	4125
1492	cell_1386	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.551711	4.000547	375	4125
1493	cell_131	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.9083	3.9065585	375	4125
1494	cell_147	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.770477	3.9335124	375	4125
1495	cell_87	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	8.088004	3.752484	375	4125
1496	cell_497	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	8.081786	3.7817862	375	4125
1497	cell_105	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.963517	3.9470623	375	4125
1498	cell_1077	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.9819174	3.8703978	375	4125
1499	cell_1064	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	7.488492	4.0586376	375	4125
1500	cell_327	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	ExcitatoryL6	8.073663	3.913539	375	4125
1501	cell_1346	spot_5	0.9297957919937851	0.42553330769597664	0.8793695435640043	0.9442595746186082	0.6478099287120506	0.9146146100279525	Other	7.6144605	3.9602668	375	4125
1502	cell_995	spot_132	0.5783544395797559	0.832714401815981	0.6037904358033783	0.9999999999999999	0.8105641072192245	0.915357997762238	Npy	-0.96614677	1.7938613	4875	13875
1503	cell_995	spot_132	0.5783544395797559	0.832714401815981	0.6037904358033783	0.9999999999999999	0.8105641072192245	0.915357997762238	Npy	-0.968957	1.8294779	4875	13875
1504	cell_507	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL6	4.602395	3.3900905	2625	7125
1505	cell_598	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL6	4.4089828	3.3593893	2625	7125
1506	cell_507	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL6	4.578494	3.3736308	2625	7125
1507	cell_606	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL5	4.7629304	3.6346908	2625	7125
1508	cell_580	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL5	4.5200872	3.640034	2625	7125
1509	cell_606	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL5	4.655682	3.6356115	2625	7125
1510	cell_622	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	ExcitatoryL5	4.2315784	3.5845113	2625	7125
1511	cell_936	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	Astro	4.234387	3.5486434	2625	7125
1512	cell_1037	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	Astro	4.6900463	3.5275846	2625	7125
1513	cell_1250	spot_66	0.963378620593884	0.554530838702479	0.9224938424047435	0.9812739491468597	0.5508956552262675	0.8754052535827079	Astro	4.3576345	3.599553	2625	7125
1514	cell_303	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Olig	9.022421	1.4268105	4125	1875
1515	cell_806	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Olig	8.921736	1.1673367	4125	1875
1516	cell_1235	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Olig	8.9219265	1.5320429	4125	1875
1517	cell_360	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Astro	9.151628	1.2007021	4125	1875
1518	cell_882	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Astro	8.961804	1.2845602	4125	1875
1519	cell_122	spot_97	0.9426236335530711	0.7129304605281827	0.9196543162505822	0.9646462815007091	0.8596298001586252	0.9541446333665008	Astro	9.040818	1.2173738	4125	1875
1520	cell_51	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	ExcitatoryL6	9.191171	3.5671732	375	1875
1521	cell_151	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.381153	3.5947206	375	1875
1522	cell_439	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.227082	3.5896645	375	1875
1523	cell_554	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.353891	3.5493839	375	1875
1524	cell_1433	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	0.09254559	1.388616	375	1875
1525	cell_47	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.317937	3.5642297	375	1875
1526	cell_921	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.420552	3.564889	375	1875
1527	cell_75	spot_2	0.9387562768404963	0.9091210931132984	0.9357927584677765	0.9420153119827983	0.9084920566349614	0.8758035342904649	Olig	9.234233	3.5434542	375	1875
1528	cell_1158	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Olig	9.097831	3.1216109	1875	1875
1529	cell_1067	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Olig	9.352299	3.2067425	1875	1875
1530	cell_309	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Olig	9.211429	3.0359912	1875	1875
1531	cell_1381	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Olig	9.303559	3.1106904	1875	1875
1532	cell_765	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Olig	9.1650505	3.0679696	1875	1875
1533	cell_913	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Astro	9.394318	3.2405071	1875	1875
1534	cell_783	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Astro	9.209465	2.9929545	1875	1875
1535	cell_912	spot_40	0.8970242809328715	0.19461728587783936	0.8267835814273683	0.9239034598154224	0.43799828703316845	0.875312942537197	Astro	9.163274	3.0870776	1875	1875
1536	cell_739	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL6	6.4598384	4.2701755	375	5625
1537	cell_1047	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL6	6.4403205	4.3059163	375	5625
1538	cell_721	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL4	6.596402	4.172178	375	5625
1539	cell_434	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	Endo	6.585869	4.1946397	375	5625
1540	cell_90	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	Endo	6.281334	4.3181434	375	5625
1541	cell_140	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	Endo	6.555256	4.1624017	375	5625
1542	cell_525	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	Olig	6.4663367	4.2410154	375	5625
1543	cell_1171	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL2and3	6.527695	4.20543	375	5625
1544	cell_117	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL5	6.5514703	4.2012095	375	5625
1545	cell_585	spot_7	0.9148248182777835	0.7083054565677358	0.8941728821067788	0.9128836455208216	0.8557490454783733	0.9071701855165768	ExcitatoryL5	6.6008015	4.140135	375	5625
1546	cell_351	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	ExcitatoryL6	9.35816	0.90548295	4875	375
1547	cell_440	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	ExcitatoryL6	9.452133	0.9223576	4875	375
1548	cell_1042	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	Pvalb	9.426574	0.5973821	4875	375
1549	cell_1042	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	Pvalb	9.434443	0.5942165	4875	375
1550	cell_988	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	Other	9.353859	0.81205016	4875	375
1551	cell_192	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	Astro	9.477239	0.8428385	4875	375
1552	cell_1405	spot_114	0.8789140929878649	0.9229130875125479	0.8833139924403333	0.9276387043767949	0.9124566843626193	0.9261205023753774	Astro	9.428012	0.6735969	4875	375
1553	cell_101	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	ExcitatoryL6	2.766702	1.9499466	4875	8625
1554	cell_1013	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	ExcitatoryL4	3.2377062	1.9290651	4875	8625
1555	cell_1028	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	ExcitatoryL4	2.8888257	2.028364	4875	8625
1556	cell_503	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	ExcitatoryL4	3.2934377	1.7229168	4875	8625
1557	cell_559	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	Olig	3.139222	2.3490024	4875	8625
1558	cell_322	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	Olig	3.358609	1.9073509	4875	8625
1559	cell_1184	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	ExcitatoryL2and3	3.0262542	2.367027	4875	8625
1560	cell_1485	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	Sst	2.936818	2.1781137	4875	8625
1561	cell_764	spot_125	0.9336431522688592	0.6766820286367823	0.9079470399056515	0.9257650993748175	0.6500009631369753	0.8981886857510333	Astro	2.8438814	2.0500524	4875	8625
1562	cell_922	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL6	5.8061895	2.070637	4125	6375
1563	cell_831	spot_103	0.9580082831652514	0.7533009437910465	0.937537549227831	0.9571685655692882	0.8470913188829924	0.8827992798605228	ExcitatoryL6	5.74719	2.2249386	4125	6375
